lad22cd,category,count_21,count_11,change
E09000019,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",197,173,24
E09000019,Other European language (EU): Any other European language (EU),167,104,63
E09000019,Other European language (EU): Bulgarian,353,265,88
E09000019,Other European language (EU): Czech,121,169,-48
E09000019,Other European language (EU): Danish,135,168,-33
E09000019,Other European language (EU): Dutch,365,402,-37
E09000019,Other European language (EU): Estonian,33,33,0
E09000019,Other European language (EU): Finnish,104,129,-25
E09000019,Other European language (EU): German,995,1549,-554
E09000019,Other European language (EU): Greek,1647,1760,-113
E09000019,Other European language (EU): Hungarian,450,333,117
E09000019,Other European language (EU): Italian,3711,2464,1247
E09000019,Other European language (EU): Latvian,54,56,-2
E09000019,Other European language (EU): Lithuanian,205,187,18
E09000019,Other European language (EU): Maltese,17,41,-24
E09000019,Other European language (EU): Polish,1054,1456,-402
E09000019,Other European language (EU): Romanian,676,256,420
E09000019,Other European language (EU): Slovak,117,182,-65
E09000019,Other European language (EU): Slovenian,29,20,9
E09000019,Other European language (EU): Swedish,298,520,-222
E09000019,Other European language (non EU): Albanian,763,742,21
E09000019,Other European language (non EU): Any other Eastern European language (non EU),3,26,-23
E09000019,Other European language (non EU): Northern European language (non EU),166,291,-125
E09000019,Other European language (non EU): Ukrainian,53,42,11
E09000019,Other European language (non-national): Any Romani language,0,0,0
E09000019,Other European language (non-national): Yiddish,10,7,3
E09000019,Other UK language: Cornish,0,2,-2
E09000019,Other UK language: Gaelic (Irish),19,30,-11
E09000019,Other UK language: Gaelic (Not otherwise specified),16,18,-2
E09000019,Other UK language: Gaelic (Scottish),2,2,0
E09000019,Other UK language: Gypsy or Traveller languages,6,0,6
E09000019,Other UK language: Manx Gaelic,0,0,0
E09000019,Other UK language: Scots,3,5,-2
E09000019,Other language,33,175,-142
E09000019,Portuguese,1974,1655,319
E09000019,Russian,753,660,93
E09000019,Sign language: Any other sign language,4,13,-9
E09000019,Sign language: Any sign communication system,7,8,-1
E09000019,Sign language: British Sign Language,163,124,39
E09000019,South Asian language: Any other South Asian language,30,69,-39
E09000019,South Asian language: Bengali (with Sylheti and Chatgaya),1798,2315,-517
E09000019,South Asian language: Gujarati,191,256,-65
E09000019,South Asian language: Hindi,129,139,-10
E09000019,South Asian language: Malayalam,52,16,36
E09000019,South Asian language: Marathi,16,13,3
E09000019,South Asian language: Nepalese,26,63,-37
E09000019,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,0,0
E09000019,South Asian language: Panjabi,96,81,15
E09000019,South Asian language: Sinhala,14,25,-11
E09000019,South Asian language: Tamil,83,111,-28
E09000019,South Asian language: Telugu,7,5,2
E09000019,South Asian language: Urdu,163,228,-65
E09000019,Spanish,4645,3435,1210
E09000019,Turkish,3560,4194,-634
E09000019,Welsh or Cymraeg (in England only),49,59,-10
E09000019,West or Central Asian language: Any other West or Central Asian language,133,204,-71
E09000019,West or Central Asian language: Hebrew,164,105,59
E09000019,West or Central Asian language: Kurdish,647,543,104
E09000019,West or Central Asian language: Pashto,96,93,3
E09000019,West or Central Asian language: Persian or Farsi,466,570,-104
E09000020,African language: Afrikaans,16,47,-31
E09000020,African language: Akan,26,38,-12
E09000020,African language: Amharic,230,316,-86
E09000020,African language: Any other African language,59,107,-48
E09000020,African language: Any other Nigerian language,34,22,12
E09000020,African language: Any other West African language,18,15,3
E09000020,African language: Igbo,11,14,-3
E09000020,African language: Krio,0,1,-1
E09000020,African language: Lingala,25,34,-9
E09000020,African language: Luganda,6,13,-7
E09000020,African language: Shona,2,2,0
E09000020,African language: Somali,468,572,-104
E09000020,African language: Swahili or Kiswahili,50,29,21
E09000020,African language: Tigrinya,373,361,12
E09000020,African language: Yoruba,21,26,-5
E09000020,Arabic,3196,4447,-1251
E09000020,Caribbean Creole: Any other Caribbean Creole,4,1,3
E09000020,Caribbean Creole: English-based Caribbean Creole,0,1,-1
E09000020,East Asian language: All other Chinese,1254,963,291
E09000020,East Asian language: Any other East Asian language,98,255,-157
E09000020,East Asian language: Cantonese Chinese,265,215,50
E09000020,East Asian language: Japanese,633,873,-240
E09000020,East Asian language: Korean,123,147,-24
E09000020,East Asian language: Malay,105,127,-22
E09000020,East Asian language: Mandarin Chinese,254,164,90
E09000020,East Asian language: Tagalog or Filipino,1051,1387,-336
E09000020,East Asian language: Thai,216,481,-265
E09000020,East Asian language: Vietnamese,73,97,-24
E09000020,English (English or Welsh in Wales),106682,110239,-3557
E09000020,French,4711,7470,-2759
E09000020,North or South American language,0,0,0
E09000020,Oceanic or Australian language,0,2,-2
E09000020,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",274,430,-156
E09000020,Other European language (EU): Any other European language (EU),87,100,-13
E09000020,Other European language (EU): Bulgarian,224,208,16
E09000020,Other European language (EU): Czech,44,115,-71
E09000020,Other European language (EU): Danish,157,349,-192
E09000020,Other European language (EU): Dutch,370,802,-432
E09000020,Other European language (EU): Estonian,20,36,-16
E09000020,Other European language (EU): Finnish,107,139,-32
E09000020,Other European language (EU): German,1033,2072,-1039
E09000020,Other European language (EU): Greek,891,1067,-176
E09000020,Other European language (EU): Hungarian,174,210,-36
E09000020,Other European language (EU): Italian,3452,3733,-281
E09000020,Other European language (EU): Latvian,42,41,1
E09000020,Other European language (EU): Lithuanian,150,148,2
E09000020,Other European language (EU): Maltese,6,20,-14
E09000020,Other European language (EU): Polish,548,934,-386
E09000020,Other European language (EU): Romanian,375,176,199
E09000020,Other European language (EU): Slovak,52,103,-51
E09000020,Other European language (EU): Slovenian,47,22,25
E09000020,Other European language (EU): Swedish,472,1111,-639
E09000020,Other European language (non EU): Albanian,575,480,95
E09000020,Other European language (non EU): Any other Eastern European language (non EU),3,44,-41
E09000020,Other European language (non EU): Northern European language (non EU),219,319,-100
E09000020,Other European language (non EU): Ukrainian,90,83,7
E09000020,Other European language (non-national): Any Romani language,0,10,-10
E09000020,Other European language (non-national): Yiddish,0,0,0
E09000020,Other UK language: Cornish,0,0,0
E09000020,Other UK language: Gaelic (Irish),1,10,-9
E09000020,Other UK language: Gaelic (Not otherwise specified),0,0,0
E09000020,Other UK language: Gaelic (Scottish),0,1,-1
E09000020,Other UK language: Gypsy or Traveller languages,1,0,1
E09000020,Other UK language: Manx Gaelic,0,1,-1
E09000020,Other UK language: Scots,2,4,-2
E09000020,Other language,26,121,-95
E09000020,Portuguese,1840,2091,-251
E09000020,Russian,1332,1363,-31
E09000020,Sign language: Any other sign language,0,10,-10
E09000020,Sign language: Any sign communication system,9,8,1
E09000020,Sign language: British Sign Language,48,32,16
E09000020,South Asian language: Any other South Asian language,42,78,-36
E09000020,South Asian language: Bengali (with Sylheti and Chatgaya),469,390,79
E09000020,South Asian language: Gujarati,44,74,-30
E09000020,South Asian language: Hindi,81,112,-31
E09000020,South Asian language: Malayalam,38,21,17
E09000020,South Asian language: Marathi,12,2,10
E09000020,South Asian language: Nepalese,50,88,-38
E09000020,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,1,-1
E09000020,South Asian language: Panjabi,40,30,10
E09000020,South Asian language: Sinhala,40,51,-11
E09000020,South Asian language: Tamil,49,39,10
E09000020,South Asian language: Telugu,2,4,-2
E09000020,South Asian language: Urdu,186,251,-65
E09000020,Spanish,3630,4150,-520
E09000020,Turkish,812,698,114
E09000020,Welsh or Cymraeg (in England only),22,31,-9
E09000020,West or Central Asian language: Any other West or Central Asian language,196,346,-150
E09000020,West or Central Asian language: Hebrew,64,62,2
E09000020,West or Central Asian language: Kurdish,234,346,-112
E09000020,West or Central Asian language: Pashto,67,18,49
E09000020,West or Central Asian language: Persian or Farsi,891,1364,-473
E09000021,African language: Afrikaans,66,148,-82
E09000021,African language: Akan,23,23,0
E09000021,African language: Amharic,19,15,4
E09000021,African language: Any other African language,31,73,-42
E09000021,African language: Any other Nigerian language,6,13,-7
E09000021,African language: Any other West African language,16,23,-7
E09000021,African language: Igbo,4,11,-7
E09000021,African language: Krio,3,1,2
E09000021,African language: Lingala,13,16,-3
E09000021,African language: Luganda,32,30,2
E09000021,African language: Shona,21,74,-53
E09000021,African language: Somali,74,68,6
E09000021,African language: Swahili or Kiswahili,16,24,-8
E09000021,African language: Tigrinya,25,23,2
E09000021,African language: Yoruba,7,13,-6
E09000021,Arabic,1766,1518,248
E09000021,Caribbean Creole: Any other Caribbean Creole,17,0,17
E09000021,Caribbean Creole: English-based Caribbean Creole,0,0,0
E09000021,East Asian language: All other Chinese,918,709,209
E09000021,East Asian language: Any other East Asian language,55,62,-7
E09000021,East Asian language: Cantonese Chinese,633,355,278
E09000021,East Asian language: Japanese,290,380,-90
E09000021,East Asian language: Korean,2113,2613,-500
E09000021,East Asian language: Malay,33,67,-34
E09000021,East Asian language: Mandarin Chinese,167,129,38
E09000021,East Asian language: Tagalog or Filipino,643,450,193
E09000021,East Asian language: Thai,127,170,-43
E09000021,East Asian language: Vietnamese,86,73,13
E09000021,English (English or Welsh in Wales),134395,128110,6285
E09000021,French,582,772,-190
E09000021,North or South American language,0,1,-1
E09000021,Oceanic or Australian language,2,17,-15
E09000021,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",128,117,11
E09000021,Other European language (EU): Any other European language (EU),31,22,9
E09000021,Other European language (EU): Bulgarian,1456,471,985
E09000021,Other European language (EU): Czech,86,145,-59
E09000021,Other European language (EU): Danish,34,65,-31
E09000021,Other European language (EU): Dutch,89,136,-47
E09000021,Other European language (EU): Estonian,24,26,-2
E09000021,Other European language (EU): Finnish,47,86,-39
E09000021,Other European language (EU): German,601,1076,-475
E09000021,Other European language (EU): Greek,586,452,134
E09000021,Other European language (EU): Hungarian,498,373,125
E09000021,Other European language (EU): Italian,1020,648,372
E09000021,Other European language (EU): Latvian,58,38,20
E09000021,Other European language (EU): Lithuanian,350,341,9
E09000021,Other European language (EU): Maltese,8,21,-13
E09000021,Other European language (EU): Polish,1699,1919,-220
E09000021,Other European language (EU): Romanian,865,172,693
E09000021,Other European language (EU): Slovak,111,234,-123
E09000021,Other European language (EU): Slovenian,13,3,10
E09000021,Other European language (EU): Swedish,85,164,-79
E09000021,Other European language (non EU): Albanian,428,172,256
E09000021,Other European language (non EU): Any other Eastern European language (non EU),7,12,-5
E09000021,Other European language (non EU): Northern European language (non EU),113,195,-82
E09000021,Other European language (non EU): Ukrainian,141,55,86
E09000021,Other European language (non-national): Any Romani language,0,4,-4
E09000021,Other European language (non-national): Yiddish,0,0,0
E09000021,Other UK language: Cornish,0,0,0
E09000021,Other UK language: Gaelic (Irish),0,6,-6
E09000021,Other UK language: Gaelic (Not otherwise specified),0,2,-2
E09000021,Other UK language: Gaelic (Scottish),0,0,0
E09000021,Other UK language: Gypsy or Traveller languages,6,1,5
E09000021,Other UK language: Manx Gaelic,0,0,0
E09000021,Other UK language: Scots,2,3,-1
E09000021,Other language,18,111,-93
E09000021,Portuguese,1377,814,563
E09000021,Russian,636,467,169
E09000021,Sign language: Any other sign language,2,7,-5
E09000021,Sign language: Any sign communication system,12,29,-17
E09000021,Sign language: British Sign Language,57,25,32
E09000021,South Asian language: Any other South Asian language,119,49,70
E09000021,South Asian language: Bengali (with Sylheti and Chatgaya),318,430,-112
E09000021,South Asian language: Gujarati,499,681,-182
E09000021,South Asian language: Hindi,289,235,54
E09000021,South Asian language: Malayalam,314,248,66
E09000021,South Asian language: Marathi,80,41,39
E09000021,South Asian language: Nepalese,113,97,16
E09000021,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),0,1,-1
E09000021,South Asian language: Panjabi,480,620,-140
E09000021,South Asian language: Sinhala,195,269,-74
E09000021,South Asian language: Tamil,2593,2626,-33
E09000021,South Asian language: Telugu,131,33,98
E09000021,South Asian language: Urdu,1109,1039,70
E09000021,Spanish,1234,888,346
E09000021,Turkish,646,288,358
E09000021,Welsh or Cymraeg (in England only),26,31,-5
E09000021,West or Central Asian language: Any other West or Central Asian language,93,113,-20
E09000021,West or Central Asian language: Hebrew,19,23,-4
E09000021,West or Central Asian language: Kurdish,298,188,110
E09000021,West or Central Asian language: Pashto,363,171,192
E09000021,West or Central Asian language: Persian or Farsi,809,822,-13
E09000022,African language: Afrikaans,39,111,-72
E09000022,African language: Akan,629,1039,-410
E09000022,African language: Amharic,531,624,-93
E09000022,African language: Any other African language,178,309,-131
E09000022,African language: Any other Nigerian language,134,225,-91
E09000022,African language: Any other West African language,190,275,-85
E09000022,African language: Igbo,181,219,-38
E09000022,African language: Krio,37,63,-26
E09000022,African language: Lingala,230,220,10
E09000022,African language: Luganda,52,105,-53
E09000022,African language: Shona,18,57,-39
E09000022,African language: Somali,1636,2354,-718
E09000022,African language: Swahili or Kiswahili,60,111,-51
E09000022,African language: Tigrinya,1066,1107,-41
E09000022,African language: Yoruba,330,711,-381
E09000022,Arabic,1553,1485,68
E09000022,Caribbean Creole: Any other Caribbean Creole,12,1,11
E09000022,Caribbean Creole: English-based Caribbean Creole,6,22,-16
E09000022,East Asian language: All other Chinese,1266,1029,237
E09000022,East Asian language: Any other East Asian language,55,138,-83
E09000022,East Asian language: Cantonese Chinese,628,688,-60
E09000022,East Asian language: Japanese,181,299,-118
E09000022,East Asian language: Korean,138,237,-99
E09000022,East Asian language: Malay,70,42,28
E09000022,East Asian language: Mandarin Chinese,303,199,104
E09000022,East Asian language: Tagalog or Filipino,526,775,-249
E09000022,East Asian language: Thai,98,177,-79
E09000022,East Asian language: Vietnamese,391,372,19
E09000022,English (English or Welsh in Wales),253317,231326,21991
E09000022,French,3372,5098,-1726
E09000022,North or South American language,2,5,-3
E09000022,Oceanic or Australian language,2,1,1
E09000022,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",201,244,-43
E09000022,Other European language (EU): Any other European language (EU),140,89,51
E09000022,Other European language (EU): Bulgarian,742,579,163
E09000022,Other European language (EU): Czech,149,300,-151
E09000022,Other European language (EU): Danish,98,144,-46
E09000022,Other European language (EU): Dutch,301,380,-79
E09000022,Other European language (EU): Estonian,34,64,-30
E09000022,Other European language (EU): Finnish,82,116,-34
E09000022,Other European language (EU): German,864,1408,-544
E09000022,Other European language (EU): Greek,861,575,286
E09000022,Other European language (EU): Hungarian,419,624,-205
E09000022,Other European language (EU): Italian,4031,3110,921
E09000022,Other European language (EU): Latvian,94,143,-49
E09000022,Other European language (EU): Lithuanian,318,487,-169
E09000022,Other European language (EU): Maltese,44,104,-60
E09000022,Other European language (EU): Polish,3639,6451,-2812
E09000022,Other European language (EU): Romanian,1011,538,473
E09000022,Other European language (EU): Slovak,195,394,-199
E09000022,Other European language (EU): Slovenian,37,31,6
E09000022,Other European language (EU): Swedish,252,399,-147
E09000022,Other European language (non EU): Albanian,476,488,-12
E09000022,Other European language (non EU): Any other Eastern European language (non EU),3,22,-19
E09000022,Other European language (non EU): Northern European language (non EU),120,142,-22
E09000022,Other European language (non EU): Ukrainian,184,91,93
E09000022,Other European language (non-national): Any Romani language,0,5,-5
E09000022,Other European language (non-national): Yiddish,0,1,-1
E09000022,Other UK language: Cornish,0,2,-2
E09000022,Other UK language: Gaelic (Irish),11,36,-25
E09000022,Other UK language: Gaelic (Not otherwise specified),3,12,-9
E09000022,Other UK language: Gaelic (Scottish),0,0,0
E09000022,Other UK language: Gypsy or Traveller languages,8,13,-5
E09000022,Other UK language: Manx Gaelic,0,0,0
E09000022,Other UK language: Scots,4,8,-4
E09000022,Other language,91,329,-238
E09000022,Portuguese,9009,9897,-888
E09000022,Russian,704,642,62
E09000022,Sign language: Any other sign language,10,25,-15
E09000022,Sign language: Any sign communication system,13,21,-8
E09000022,Sign language: British Sign Language,129,92,37
E09000022,South Asian language: Any other South Asian language,77,145,-68
E09000022,South Asian language: Bengali (with Sylheti and Chatgaya),731,996,-265
E09000022,South Asian language: Gujarati,454,720,-266
E09000022,South Asian language: Hindi,142,216,-74
E09000022,South Asian language: Malayalam,118,22,96
E09000022,South Asian language: Marathi,6,16,-10
E09000022,South Asian language: Nepalese,39,93,-54
E09000022,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1,4,-3
E09000022,South Asian language: Panjabi,216,236,-20
E09000022,South Asian language: Sinhala,16,50,-34
E09000022,South Asian language: Tamil,242,189,53
E09000022,South Asian language: Telugu,35,15,20
E09000022,South Asian language: Urdu,728,1001,-273
E09000022,Spanish,12319,7152,5167
E09000022,Turkish,702,699,3
E09000022,Welsh or Cymraeg (in England only),68,82,-14
E09000022,West or Central Asian language: Any other West or Central Asian language,69,116,-47
E09000022,West or Central Asian language: Hebrew,51,50,1
E09000022,West or Central Asian language: Kurdish,260,266,-6
E09000022,West or Central Asian language: Pashto,224,231,-7
E09000022,West or Central Asian language: Persian or Farsi,298,351,-53
E09000023,African language: Afrikaans,62,162,-100
E09000023,African language: Akan,350,535,-185
E09000023,African language: Amharic,107,95,12
E09000023,African language: Any other African language,130,227,-97
E09000023,African language: Any other Nigerian language,143,319,-176
E09000023,African language: Any other West African language,392,222,170
E09000023,African language: Igbo,421,431,-10
E09000023,African language: Krio,53,82,-29
E09000023,African language: Lingala,122,124,-2
E09000023,African language: Luganda,59,150,-91
E09000023,African language: Shona,45,178,-133
E09000023,African language: Somali,764,878,-114
E09000023,African language: Swahili or Kiswahili,57,150,-93
E09000023,African language: Tigrinya,175,103,72
E09000023,African language: Yoruba,385,766,-381
E09000023,Arabic,887,964,-77
E09000023,Caribbean Creole: Any other Caribbean Creole,25,6,19
E09000023,Caribbean Creole: English-based Caribbean Creole,3,26,-23
E09000023,East Asian language: All other Chinese,1466,1791,-325
E09000023,East Asian language: Any other East Asian language,89,102,-13
E09000023,East Asian language: Cantonese Chinese,607,698,-91
E09000023,East Asian language: Japanese,257,431,-174
E09000023,East Asian language: Korean,83,137,-54
E09000023,East Asian language: Malay,41,65,-24
E09000023,East Asian language: Mandarin Chinese,598,432,166
E09000023,East Asian language: Tagalog or Filipino,555,280,275
E09000023,East Asian language: Thai,133,192,-59
E09000023,East Asian language: Vietnamese,991,990,1
E09000023,English (English or Welsh in Wales),242028,219035,22993
E09000023,French,2759,3929,-1170
E09000023,North or South American language,0,3,-3
E09000023,Oceanic or Australian language,0,6,-6
E09000023,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",122,141,-19
E09000023,Other European language (EU): Any other European language (EU),79,44,35
E09000023,Other European language (EU): Bulgarian,1063,718,345
E09000023,Other European language (EU): Czech,137,204,-67
E09000023,Other European language (EU): Danish,71,120,-49
E09000023,Other European language (EU): Dutch,179,321,-142
E09000023,Other European language (EU): Estonian,47,54,-7
E09000023,Other European language (EU): Finnish,81,112,-31
E09000023,Other European language (EU): German,634,952,-318
E09000023,Other European language (EU): Greek,760,411,349
E09000023,Other European language (EU): Hungarian,719,479,240
E09000023,Other European language (EU): Italian,2761,1543,1218
E09000023,Other European language (EU): Latvian,111,210,-99
E09000023,Other European language (EU): Lithuanian,816,1179,-363
E09000023,Other European language (EU): Maltese,15,29,-14
E09000023,Other European language (EU): Polish,2664,4088,-1424
E09000023,Other European language (EU): Romanian,3122,658,2464
E09000023,Other European language (EU): Slovak,159,245,-86
E09000023,Other European language (EU): Slovenian,39,7,32
E09000023,Other European language (EU): Swedish,212,299,-87
E09000023,Other European language (non EU): Albanian,831,1040,-209
E09000023,Other European language (non EU): Any other Eastern European language (non EU),5,9,-4
E09000023,Other European language (non EU): Northern European language (non EU),90,135,-45
E09000023,Other European language (non EU): Ukrainian,266,108,158
E09000023,Other European language (non-national): Any Romani language,2,3,-1
E09000023,Other European language (non-national): Yiddish,0,0,0
E09000023,Other UK language: Cornish,1,1,0
E09000023,Other UK language: Gaelic (Irish),14,23,-9
E09000023,Other UK language: Gaelic (Not otherwise specified),2,8,-6
E09000023,Other UK language: Gaelic (Scottish),2,0,2
E09000023,Other UK language: Gypsy or Traveller languages,7,3,4
E09000023,Other UK language: Manx Gaelic,0,0,0
E09000023,Other UK language: Scots,3,11,-8
E09000023,Other language,99,247,-148
E09000023,Portuguese,3130,1966,1164
E09000023,Russian,1013,940,73
E09000023,Sign language: Any other sign language,7,18,-11
E09000023,Sign language: Any sign communication system,4,17,-13
E09000023,Sign language: British Sign Language,166,125,41
E09000023,South Asian language: Any other South Asian language,60,103,-43
E09000023,South Asian language: Bengali (with Sylheti and Chatgaya),474,630,-156
E09000023,South Asian language: Gujarati,226,356,-130
E09000023,South Asian language: Hindi,198,224,-26
E09000023,South Asian language: Malayalam,140,136,4
E09000023,South Asian language: Marathi,46,20,26
E09000023,South Asian language: Nepalese,141,173,-32
E09000023,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),4,26,-22
E09000023,South Asian language: Panjabi,240,210,30
E09000023,South Asian language: Sinhala,69,149,-80
E09000023,South Asian language: Tamil,3370,3338,32
E09000023,South Asian language: Telugu,67,115,-48
E09000023,South Asian language: Urdu,414,518,-104
E09000023,Spanish,6818,2477,4341
E09000023,Turkish,1822,2227,-405
E09000023,Welsh or Cymraeg (in England only),70,34,36
E09000023,West or Central Asian language: Any other West or Central Asian language,103,156,-53
E09000023,West or Central Asian language: Hebrew,63,38,25
E09000023,West or Central Asian language: Kurdish,397,308,89
E09000023,West or Central Asian language: Pashto,438,330,108
E09000023,West or Central Asian language: Persian or Farsi,517,711,-194
E09000024,African language: Afrikaans,173,442,-269
E09000024,African language: Akan,434,627,-193
E09000024,African language: Amharic,47,20,27
E09000024,African language: Any other African language,74,124,-50
E09000024,African language: Any other Nigerian language,21,43,-22
E09000024,African language: Any other West African language,98,92,6
E09000024,African language: Igbo,73,73,0
E09000024,African language: Krio,7,13,-6
E09000024,African language: Lingala,34,40,-6
E09000024,African language: Luganda,69,105,-36
E09000024,African language: Shona,33,86,-53
E09000024,African language: Somali,326,409,-83
E09000024,African language: Swahili or Kiswahili,18,37,-19
E09000024,African language: Tigrinya,98,37,61
E09000024,African language: Yoruba,42,98,-56
E09000024,Arabic,871,872,-1
E09000024,Caribbean Creole: Any other Caribbean Creole,36,4,32
E09000024,Caribbean Creole: English-based Caribbean Creole,2,0,2
E09000024,East Asian language: All other Chinese,608,634,-26
E09000024,East Asian language: Any other East Asian language,81,112,-31
E09000024,East Asian language: Cantonese Chinese,364,211,153
E09000024,East Asian language: Japanese,390,544,-154
E09000024,East Asian language: Korean,828,918,-90
E09000024,East Asian language: Malay,36,55,-19
E09000024,East Asian language: Mandarin Chinese,208,103,105
E09000024,East Asian language: Tagalog or Filipino,648,639,9
E09000024,East Asian language: Thai,170,178,-8
E09000024,East Asian language: Vietnamese,110,82,28
E09000024,English (English or Welsh in Wales),162563,150367,12196
E09000024,French,1180,1536,-356
E09000024,North or South American language,1,5,-4
E09000024,Oceanic or Australian language,10,3,7
E09000024,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",164,134,30
E09000024,Other European language (EU): Any other European language (EU),51,17,34
E09000024,Other European language (EU): Bulgarian,2421,885,1536
E09000024,Other European language (EU): Czech,134,183,-49
E09000024,Other European language (EU): Danish,54,152,-98
E09000024,Other European language (EU): Dutch,128,207,-79
E09000024,Other European language (EU): Estonian,19,41,-22
E09000024,Other European language (EU): Finnish,45,68,-23
E09000024,Other European language (EU): German,464,835,-371
E09000024,Other European language (EU): Greek,540,247,293
E09000024,Other European language (EU): Hungarian,606,390,216
E09000024,Other European language (EU): Italian,1773,969,804
E09000024,Other European language (EU): Latvian,66,59,7
E09000024,Other European language (EU): Lithuanian,456,566,-110
E09000024,Other European language (EU): Maltese,20,52,-32
E09000024,Other European language (EU): Polish,5761,6604,-843
E09000024,Other European language (EU): Romanian,2547,581,1966
E09000024,Other European language (EU): Slovak,225,363,-138
E09000024,Other European language (EU): Slovenian,22,13,9
E09000024,Other European language (EU): Swedish,136,197,-61
E09000024,Other European language (non EU): Albanian,438,249,189
E09000024,Other European language (non EU): Any other Eastern European language (non EU),2,20,-18
E09000024,Other European language (non EU): Northern European language (non EU),158,275,-117
E09000024,Other European language (non EU): Ukrainian,366,85,281
E09000024,Other European language (non-national): Any Romani language,0,1,-1
E09000024,Other European language (non-national): Yiddish,0,0,0
E09000024,Other UK language: Cornish,1,0,1
E09000024,Other UK language: Gaelic (Irish),7,6,1
E09000024,Other UK language: Gaelic (Not otherwise specified),1,4,-3
E09000024,Other UK language: Gaelic (Scottish),2,0,2
E09000024,Other UK language: Gypsy or Traveller languages,8,0,8
E09000024,Other UK language: Manx Gaelic,0,0,0
E09000024,Other UK language: Scots,0,1,-1
E09000024,Other language,68,217,-149
E09000024,Portuguese,3157,1625,1532
E09000024,Russian,825,646,179
E09000024,Sign language: Any other sign language,4,12,-8
E09000024,Sign language: Any sign communication system,12,7,5
E09000024,Sign language: British Sign Language,64,49,15
E09000024,South Asian language: Any other South Asian language,114,175,-61
E09000024,South Asian language: Bengali (with Sylheti and Chatgaya),709,970,-261
E09000024,South Asian language: Gujarati,1001,1313,-312
E09000024,South Asian language: Hindi,252,228,24
E09000024,South Asian language: Malayalam,225,178,47
E09000024,South Asian language: Marathi,52,50,2
E09000024,South Asian language: Nepalese,411,407,4
E09000024,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1,0,1
E09000024,South Asian language: Panjabi,369,388,-19
E09000024,South Asian language: Sinhala,170,263,-93
E09000024,South Asian language: Tamil,5271,5988,-717
E09000024,South Asian language: Telugu,69,52,17
E09000024,South Asian language: Urdu,3153,3363,-210
E09000024,Spanish,2779,1396,1383
E09000024,Turkish,921,446,475
E09000024,Welsh or Cymraeg (in England only),32,33,-1
E09000024,West or Central Asian language: Any other West or Central Asian language,74,90,-16
E09000024,West or Central Asian language: Hebrew,17,19,-2
E09000024,West or Central Asian language: Kurdish,218,167,51
E09000024,West or Central Asian language: Pashto,279,202,77
E09000024,West or Central Asian language: Persian or Farsi,446,503,-57
E09000025,African language: Afrikaans,28,122,-94
E09000025,African language: Akan,724,1210,-486
E09000025,African language: Amharic,213,217,-4
E09000025,African language: Any other African language,187,398,-211
E09000025,African language: Any other Nigerian language,97,304,-207
E09000025,African language: Any other West African language,417,492,-75
E09000025,African language: Igbo,281,372,-91
E09000025,African language: Krio,21,40,-19
E09000025,African language: Lingala,233,267,-34
E09000025,African language: Luganda,123,289,-166
E09000025,African language: Shona,38,134,-96
E09000025,African language: Somali,1910,3082,-1172
E09000025,African language: Swahili or Kiswahili,426,919,-493
E09000025,African language: Tigrinya,198,187,11
E09000025,African language: Yoruba,272,673,-401
E09000025,Arabic,1705,1690,15
E09000025,Caribbean Creole: Any other Caribbean Creole,60,6,54
E09000025,Caribbean Creole: English-based Caribbean Creole,5,12,-7
E09000025,East Asian language: All other Chinese,1555,1342,213
E09000025,East Asian language: Any other East Asian language,176,312,-136
E09000025,East Asian language: Cantonese Chinese,662,386,276
E09000025,East Asian language: Japanese,120,95,25
E09000025,East Asian language: Korean,97,52,45
E09000025,East Asian language: Malay,90,83,7
E09000025,East Asian language: Mandarin Chinese,443,179,264
E09000025,East Asian language: Tagalog or Filipino,1717,2632,-915
E09000025,East Asian language: Thai,147,178,-31
E09000025,East Asian language: Vietnamese,354,382,-28
E09000025,English (English or Welsh in Wales),220022,171384,48638
E09000025,French,1566,2532,-966
E09000025,North or South American language,0,55,-55
E09000025,Oceanic or Australian language,3,3,0
E09000025,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",137,105,32
E09000025,Other European language (EU): Any other European language (EU),70,24,46
E09000025,Other European language (EU): Bulgarian,3897,2022,1875
E09000025,Other European language (EU): Czech,149,214,-65
E09000025,Other European language (EU): Danish,46,56,-10
E09000025,Other European language (EU): Dutch,160,244,-84
E09000025,Other European language (EU): Estonian,34,46,-12
E09000025,Other European language (EU): Finnish,42,45,-3
E09000025,Other European language (EU): German,353,510,-157
E09000025,Other European language (EU): Greek,966,283,683
