lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000013,Hammersmith and Fulham,E01001913,581,93,1,99
E09000013,Hammersmith and Fulham,E01001914,541,125,16,205
E09000013,Hammersmith and Fulham,E01001915,484,60,7,57
E09000013,Hammersmith and Fulham,E01001916,579,53,5,52
E09000013,Hammersmith and Fulham,E01001917,559,69,6,50
E09000013,Hammersmith and Fulham,E01001918,501,72,5,44
E09000013,Hammersmith and Fulham,E01001919,500,64,11,64
E09000013,Hammersmith and Fulham,E01001920,626,66,15,121
E09000013,Hammersmith and Fulham,E01001921,508,71,13,71
E09000013,Hammersmith and Fulham,E01001922,530,58,11,72
E09000013,Hammersmith and Fulham,E01001923,514,75,9,55
E09000013,Hammersmith and Fulham,E01001924,448,84,7,65
E09000013,Hammersmith and Fulham,E01001925,459,73,15,77
E09000013,Hammersmith and Fulham,E01001926,514,46,9,44
E09000013,Hammersmith and Fulham,E01001927,446,70,3,38
E09000013,Hammersmith and Fulham,E01001928,550,63,11,98
E09000013,Hammersmith and Fulham,E01001929,503,55,4,35
E09000013,Hammersmith and Fulham,E01001930,671,77,13,81
E09000013,Hammersmith and Fulham,E01001931,467,81,36,125
E09000013,Hammersmith and Fulham,E01001932,549,77,14,117
E09000013,Hammersmith and Fulham,E01001933,499,67,2,67
E09000013,Hammersmith and Fulham,E01001934,510,80,23,86
E09000013,Hammersmith and Fulham,E01001935,866,110,15,80
E09000013,Hammersmith and Fulham,E01001937,477,71,5,63
E09000013,Hammersmith and Fulham,E01001938,471,70,25,50
E09000013,Hammersmith and Fulham,E01001940,524,76,17,123
E09000013,Hammersmith and Fulham,E01001941,469,121,16,111
E09000013,Hammersmith and Fulham,E01001942,597,102,13,153
E09000013,Hammersmith and Fulham,E01001943,624,105,27,149
E09000013,Hammersmith and Fulham,E01001944,583,76,31,179
E09000013,Hammersmith and Fulham,E01001945,522,105,18,109
E09000013,Hammersmith and Fulham,E01001946,492,99,22,89
E09000013,Hammersmith and Fulham,E01001947,405,76,32,78
E09000013,Hammersmith and Fulham,E01001948,716,81,16,109
E09000013,Hammersmith and Fulham,E01001949,510,66,7,75
E09000013,Hammersmith and Fulham,E01001950,471,82,10,73
E09000013,Hammersmith and Fulham,E01001951,556,66,9,74
E09000013,Hammersmith and Fulham,E01001952,627,90,6,86
E09000013,Hammersmith and Fulham,E01001953,433,71,15,91
E09000013,Hammersmith and Fulham,E01001954,490,66,22,71
E09000013,Hammersmith and Fulham,E01001955,452,84,32,106
E09000013,Hammersmith and Fulham,E01001956,417,94,16,76
E09000013,Hammersmith and Fulham,E01001957,346,95,60,104
E09000013,Hammersmith and Fulham,E01001958,349,92,61,112
E09000013,Hammersmith and Fulham,E01001959,405,93,22,68
E09000013,Hammersmith and Fulham,E01001960,545,120,16,69
E09000013,Hammersmith and Fulham,E01001961,302,84,40,114
E09000014,Haringey,E01001962,475,77,25,64
E09000014,Haringey,E01001963,573,69,7,42
E09000014,Haringey,E01001964,500,88,9,70
E09000014,Haringey,E01001965,550,54,8,45
E09000014,Haringey,E01001966,448,54,5,28
E09000014,Haringey,E01001967,644,64,4,59
E09000014,Haringey,E01001968,473,78,8,81
E09000014,Haringey,E01001969,517,123,25,192
E09000014,Haringey,E01001970,413,123,43,149
E09000014,Haringey,E01001971,457,124,45,158
E09000014,Haringey,E01001972,514,89,25,121
E09000014,Haringey,E01001973,596,123,35,189
E09000014,Haringey,E01001974,572,130,17,240
E09000014,Haringey,E01001975,452,107,18,199
E09000014,Haringey,E01001976,478,86,44,190
E09000014,Haringey,E01001977,354,83,36,132
E09000014,Haringey,E01001978,398,84,34,140
E09000014,Haringey,E01001979,423,126,48,249
E09000014,Haringey,E01001980,373,98,42,160
E09000014,Haringey,E01001981,332,101,30,138
E09000014,Haringey,E01001982,399,92,22,163
E09000014,Haringey,E01001983,394,75,29,114
E09000014,Haringey,E01001984,659,84,9,115
E09000014,Haringey,E01001985,644,74,9,42
E09000014,Haringey,E01001986,599,75,11,59
E09000014,Haringey,E01001987,638,92,11,64
E09000014,Haringey,E01001988,747,62,12,60
E09000014,Haringey,E01001989,660,56,7,43
E09000014,Haringey,E01001990,804,110,8,60
E09000014,Haringey,E01001991,628,62,8,68
E09000014,Haringey,E01001992,542,59,3,68
E09000014,Haringey,E01001993,532,47,3,27
E09000014,Haringey,E01001994,585,96,15,64
E09000014,Haringey,E01001995,698,104,26,70
E09000014,Haringey,E01001996,553,75,7,63
E09000014,Haringey,E01001997,583,74,9,64
E09000014,Haringey,E01001998,512,140,18,195
E09000014,Haringey,E01001999,432,147,28,212
E09000014,Haringey,E01002000,426,101,13,150
E09000014,Haringey,E01002001,406,124,6,141
E09000014,Haringey,E01002002,446,137,12,186
E09000014,Haringey,E01002003,453,141,34,301
E09000014,Haringey,E01002004,424,125,18,143
E09000014,Haringey,E01002005,608,94,10,106
E09000014,Haringey,E01002006,639,83,16,70
E09000014,Haringey,E01002007,670,58,7,64
E09000014,Haringey,E01002008,515,82,5,41
E09000014,Haringey,E01002009,594,67,4,43
E09000014,Haringey,E01002010,601,68,6,43
E09000014,Haringey,E01002011,576,109,12,64
E09000014,Haringey,E01002013,607,72,2,43
E09000014,Haringey,E01002014,626,87,17,67
E09000014,Haringey,E01002015,437,42,7,53
E09000014,Haringey,E01002016,677,77,19,91
E09000014,Haringey,E01002017,611,75,7,58
E09000014,Haringey,E01002018,507,45,8,42
E09000014,Haringey,E01002019,428,54,5,16
E09000014,Haringey,E01002020,569,68,4,65
E09000014,Haringey,E01002021,531,41,4,27
E09000014,Haringey,E01002022,671,83,9,104
E09000014,Haringey,E01002023,524,45,4,36
E09000014,Haringey,E01002024,446,46,8,34
E09000014,Haringey,E01002025,569,65,3,33
E09000014,Haringey,E01002026,410,84,39,178
E09000014,Haringey,E01002027,302,90,28,132
E09000014,Haringey,E01002028,380,125,20,120
E09000014,Haringey,E01002029,429,84,35,192
E09000014,Haringey,E01002030,387,84,18,169
E09000014,Haringey,E01002031,336,132,24,272
E09000014,Haringey,E01002032,461,91,26,181
E09000014,Haringey,E01002033,392,126,31,160
E09000014,Haringey,E01002034,457,74,52,228
E09000014,Haringey,E01002036,350,73,42,172
E09000014,Haringey,E01002037,400,67,44,186
E09000014,Haringey,E01002038,373,51,32,236
E09000014,Haringey,E01002039,356,77,52,154
E09000014,Haringey,E01002040,452,80,41,167
E09000014,Haringey,E01002041,462,96,39,139
E09000014,Haringey,E01002042,287,104,9,141
E09000014,Haringey,E01002043,355,117,38,232
E09000014,Haringey,E01002044,350,138,23,182
E09000014,Haringey,E01002045,417,123,32,231
E09000014,Haringey,E01002046,412,78,34,152
E09000014,Haringey,E01002047,291,132,18,151
E09000014,Haringey,E01002048,368,142,15,165
E09000014,Haringey,E01002049,398,121,33,153
E09000014,Haringey,E01002050,290,72,19,86
E09000014,Haringey,E01002051,349,88,24,206
E09000014,Haringey,E01002052,346,90,16,74
E09000014,Haringey,E01002053,395,97,20,151
E09000014,Haringey,E01002054,467,109,73,201
E09000014,Haringey,E01002055,273,74,11,98
E09000014,Haringey,E01002056,404,86,33,165
E09000014,Haringey,E01002057,295,125,26,111
E09000014,Haringey,E01002058,374,129,19,159
E09000014,Haringey,E01002059,568,63,16,63
E09000014,Haringey,E01002060,642,65,3,53
E09000014,Haringey,E01002061,563,82,7,51
E09000014,Haringey,E01002062,674,112,12,57
E09000014,Haringey,E01002063,554,81,10,68
E09000014,Haringey,E01002064,464,81,30,73
E09000014,Haringey,E01002065,619,88,5,103
E09000014,Haringey,E01002066,450,100,40,191
E09000014,Haringey,E01002067,391,91,35,183
E09000014,Haringey,E01002068,414,127,19,179
E09000014,Haringey,E01002069,473,104,39,264
E09000014,Haringey,E01002070,469,124,29,167
E09000014,Haringey,E01002071,354,89,44,188
E09000014,Haringey,E01002072,396,95,30,159
E09000014,Haringey,E01002073,363,91,31,196
E09000014,Haringey,E01002074,546,90,57,156
E09000014,Haringey,E01002075,374,80,42,99
E09000014,Haringey,E01002076,361,88,41,149
E09000014,Haringey,E01002077,401,90,46,149
E09000014,Haringey,E01002078,581,120,44,206
E09000014,Haringey,E01002079,265,84,23,167
E09000014,Haringey,E01002081,327,104,35,149
E09000014,Haringey,E01002082,309,102,38,119
E09000014,Haringey,E01002083,242,131,12,158
E09000014,Haringey,E01002084,333,104,27,155
E09000014,Haringey,E01002085,391,158,43,229
E09000014,Haringey,E01002086,330,99,33,143
E09000014,Haringey,E01002087,394,93,28,199
E09000014,Haringey,E01002088,355,127,26,180
E09000014,Haringey,E01002089,333,86,59,166
E09000014,Haringey,E01002090,295,96,32,108
E09000014,Haringey,E01002091,370,86,38,141
E09000014,Haringey,E01002092,387,85,41,176
E09000014,Haringey,E01002093,406,95,37,107
E09000014,Haringey,E01002094,322,87,40,92
E09000014,Haringey,E01002095,371,97,43,93
E09000014,Haringey,E01002096,369,87,25,102
E09000014,Haringey,E01002097,350,84,51,107
E09000014,Haringey,E01002098,431,82,13,78
E09000014,Haringey,E01002099,437,109,55,212
E09000014,Haringey,E01002100,339,116,33,192
E09000014,Haringey,E01002101,370,124,24,180
E09000014,Haringey,E01002102,393,137,22,200
E09000014,Haringey,E01002103,328,121,39,158
E09000014,Haringey,E01002104,296,88,20,97
E09000014,Haringey,E01002105,416,125,14,306
E09000015,Harrow,E01002106,467,84,23,77
E09000015,Harrow,E01002107,408,73,16,78
E09000015,Harrow,E01002108,366,106,18,69
E09000015,Harrow,E01002109,526,69,12,47
E09000015,Harrow,E01002110,358,87,19,78
E09000015,Harrow,E01002111,412,106,28,135
E09000015,Harrow,E01002112,533,84,14,66
E09000015,Harrow,E01002113,472,60,6,61
E09000015,Harrow,E01002114,801,71,23,91
E09000015,Harrow,E01002115,379,72,9,49
E09000015,Harrow,E01002116,502,74,8,96
E09000015,Harrow,E01002118,428,90,29,128
E09000015,Harrow,E01002119,316,95,27,130
E09000015,Harrow,E01002120,301,71,16,100
E09000015,Harrow,E01002121,279,107,31,129
E09000015,Harrow,E01002122,335,93,22,132
E09000015,Harrow,E01002123,241,97,25,164
E09000015,Harrow,E01002124,204,123,33,132
E09000015,Harrow,E01002125,223,128,28,133
E09000015,Harrow,E01002127,415,80,20,113
E09000015,Harrow,E01002128,487,113,20,164
E09000015,Harrow,E01002129,626,101,16,146
E09000015,Harrow,E01002130,479,120,45,240
E09000015,Harrow,E01002131,376,98,19,93
E09000015,Harrow,E01002132,646,74,19,89
E09000015,Harrow,E01002133,575,96,39,186
E09000015,Harrow,E01002134,466,65,13,59
E09000015,Harrow,E01002135,411,84,18,144
E09000015,Harrow,E01002136,420,85,35,98
E09000015,Harrow,E01002137,419,26,3,20
E09000015,Harrow,E01002138,304,76,32,97
E09000015,Harrow,E01002139,372,50,21,55
E09000015,Harrow,E01002140,461,60,16,70
E09000015,Harrow,E01002141,511,56,16,97
E09000015,Harrow,E01002142,492,58,17,68
E09000015,Harrow,E01002143,387,60,19,63
E09000015,Harrow,E01002144,469,66,11,34
E09000015,Harrow,E01002145,517,50,13,51
E09000015,Harrow,E01002146,441,46,5,27
E09000015,Harrow,E01002147,399,55,6,42
E09000015,Harrow,E01002148,385,60,12,34
E09000015,Harrow,E01002149,382,54,9,34
E09000015,Harrow,E01002150,672,60,13,94
E09000015,Harrow,E01002151,366,56,23,79
E09000015,Harrow,E01002152,529,50,4,55
E09000015,Harrow,E01002153,460,73,15,68
E09000015,Harrow,E01002155,540,57,6,38
E09000015,Harrow,E01002156,389,65,10,37
E09000015,Harrow,E01002157,401,104,14,74
E09000015,Harrow,E01002158,378,69,8,36
E09000015,Harrow,E01002159,473,99,14,99
E09000015,Harrow,E01002160,427,108,31,138
E09000015,Harrow,E01002161,457,93,32,146
E09000015,Harrow,E01002162,454,92,34,107
E09000015,Harrow,E01002163,391,79,16,51
E09000015,Harrow,E01002164,498,75,13,97
E09000015,Harrow,E01002165,216,117,27,168
E09000015,Harrow,E01002166,202,128,29,125
E09000015,Harrow,E01002167,224,103,28,122
E09000015,Harrow,E01002168,295,83,33,100
E09000015,Harrow,E01002169,261,127,18,125
E09000015,Harrow,E01002170,221,97,16,74
E09000015,Harrow,E01002171,264,104,23,143
E09000015,Harrow,E01002172,317,79,16,81
E09000015,Harrow,E01002173,293,113,15,108
E09000015,Harrow,E01002174,236,111,16,120
E09000015,Harrow,E01002175,220,89,4,93
E09000015,Harrow,E01002176,291,117,14,113
E09000015,Harrow,E01002177,265,84,20,83
E09000015,Harrow,E01002178,298,98,12,94
E09000015,Harrow,E01002179,466,101,41,187
E09000015,Harrow,E01002181,440,109,21,112
E09000015,Harrow,E01002182,396,140,15,138
E09000015,Harrow,E01002183,401,100,31,150
E09000015,Harrow,E01002184,442,74,32,129
E09000015,Harrow,E01002185,527,69,28,89
E09000015,Harrow,E01002186,539,43,11,73
E09000015,Harrow,E01002187,626,64,15,56
E09000015,Harrow,E01002188,584,30,8,16
E09000015,Harrow,E01002189,606,48,9,51
E09000015,Harrow,E01002190,532,65,4,24
E09000015,Harrow,E01002191,501,83,29,54
E09000015,Harrow,E01002192,533,50,8,47
E09000015,Harrow,E01002193,610,50,17,63
E09000015,Harrow,E01002194,567,40,14,36
E09000015,Harrow,E01002195,500,50,23,37
E09000015,Harrow,E01002196,503,63,20,30
E09000015,Harrow,E01002197,252,68,22,78
E09000015,Harrow,E01002198,179,128,35,157
E09000015,Harrow,E01002199,226,107,27,107
E09000015,Harrow,E01002200,222,132,25,126
E09000015,Harrow,E01002201,253,108,22,125
E09000015,Harrow,E01002202,342,80,49,241
E09000015,Harrow,E01002203,270,100,36,118
E09000015,Harrow,E01002204,342,78,34,180
E09000015,Harrow,E01002206,262,63,28,104
E09000015,Harrow,E01002207,305,96,40,83
E09000015,Harrow,E01002208,393,48,10,32
E09000015,Harrow,E01002209,361,78,13,94
E09000015,Harrow,E01002210,302,102,21,79
E09000015,Harrow,E01002211,309,72,17,79
E09000015,Harrow,E01002212,381,68,40,158
E09000015,Harrow,E01002214,364,73,45,130
E09000015,Harrow,E01002215,406,55,35,99
E09000015,Harrow,E01002216,278,95,46,94
E09000015,Harrow,E01002217,323,82,32,115
E09000015,Harrow,E01002218,378,86,31,111
E09000015,Harrow,E01002219,298,96,38,173
E09000015,Harrow,E01002220,319,77,27,70
E09000015,Harrow,E01002221,300,66,19,126
E09000015,Harrow,E01002222,314,69,21,84
E09000015,Harrow,E01002223,360,72,48,111
E09000015,Harrow,E01002224,322,66,32,77
E09000015,Harrow,E01002225,537,55,7,24
E09000015,Harrow,E01002226,802,88,14,99
E09000015,Harrow,E01002227,439,84,18,70
E09000015,Harrow,E01002228,522,93,23,72
E09000015,Harrow,E01002229,618,66,9,77
E09000015,Harrow,E01002230,505,80,10,42
E09000015,Harrow,E01002231,460,89,35,95
E09000015,Harrow,E01002232,468,92,24,125
E09000015,Harrow,E01002233,467,102,30,155
E09000015,Harrow,E01002234,359,82,25,82
E09000015,Harrow,E01002235,332,90,46,142
E09000015,Harrow,E01002236,342,106,23,111
E09000015,Harrow,E01002237,433,81,18,116
E09000015,Harrow,E01002238,382,93,18,103
E09000015,Harrow,E01002239,462,77,12,84
E09000015,Harrow,E01002240,474,85,20,76
E09000015,Harrow,E01002241,346,91,31,68
E09000015,Harrow,E01002242,399,108,21,85
E09000016,Havering,E01002243,762,31,7,47
E09000016,Havering,E01002244,700,20,8,21
E09000016,Havering,E01002245,597,18,4,11
E09000016,Havering,E01002246,587,25,4,21
E09000016,Havering,E01002247,649,40,10,30
E09000016,Havering,E01002248,540,25,10,17
E09000016,Havering,E01002250,587,19,9,27
E09000016,Havering,E01002251,463,19,19,25
E09000016,Havering,E01002252,600,9,2,6
E09000016,Havering,E01002253,609,6,0,0
E09000016,Havering,E01002254,615,10,4,7
E09000016,Havering,E01002255,596,17,4,13
E09000016,Havering,E01002256,598,14,3,5
E09000016,Havering,E01002257,629,13,3,6
E09000016,Havering,E01002258,773,12,4,8
E09000016,Havering,E01002259,587,10,2,13
E09000016,Havering,E01002260,510,29,8,19
E09000016,Havering,E01002261,577,25,7,36
E09000016,Havering,E01002262,595,15,5,10
E09000016,Havering,E01002263,587,11,3,8
E09000016,Havering,E01002264,681,15,5,9
E09000016,Havering,E01002265,614,15,1,8
E09000016,Havering,E01002266,568,20,4,8
E09000016,Havering,E01002267,701,15,7,11
E09000016,Havering,E01002268,497,16,1,5
E09000016,Havering,E01002269,658,11,4,5
E09000016,Havering,E01002270,570,46,4,14
E09000016,Havering,E01002271,467,27,5,16
E09000016,Havering,E01002272,523,7,0,6
E09000016,Havering,E01002273,460,18,2,10
E09000016,Havering,E01002274,659,16,1,16
E09000016,Havering,E01002275,479,30,2,6
E09000016,Havering,E01002276,660,14,7,13
E09000016,Havering,E01002277,584,5,1,18
E09000016,Havering,E01002278,596,16,6,13
E09000016,Havering,E01002279,602,13,4,15
E09000016,Havering,E01002280,576,20,7,18
E09000016,Havering,E01002281,718,12,5,21
E09000016,Havering,E01002282,626,14,8,20
E09000016,Havering,E01002283,553,16,8,17
E09000016,Havering,E01002284,722,11,11,21
E09000016,Havering,E01002285,505,5,5,5
E09000016,Havering,E01002286,606,5,1,2
E09000016,Havering,E01002287,577,12,4,9
E09000016,Havering,E01002288,521,18,0,15
E09000016,Havering,E01002289,597,14,2,8
E09000016,Havering,E01002290,623,8,1,9
E09000016,Havering,E01002291,733,16,3,23
E09000016,Havering,E01002292,608,15,3,11
E09000016,Havering,E01002294,607,16,1,2
E09000016,Havering,E01002295,648,9,1,12
E09000016,Havering,E01002296,662,15,3,11
E09000016,Havering,E01002297,619,10,6,35
E09000016,Havering,E01002298,745,16,8,16
E09000016,Havering,E01002299,612,24,4,24
E09000016,Havering,E01002300,558,10,4,12
E09000016,Havering,E01002301,602,16,3,6
E09000016,Havering,E01002302,575,14,2,7
E09000016,Havering,E01002303,768,24,11,20
E09000016,Havering,E01002304,508,16,0,0
E09000016,Havering,E01002305,574,19,2,13
E09000016,Havering,E01002306,584,17,11,13
E09000016,Havering,E01002307,608,15,5,8
E09000016,Havering,E01002308,752,18,11,16
E09000016,Havering,E01002309,604,19,8,20
E09000016,Havering,E01002310,671,11,9,21
E09000016,Havering,E01002311,616,20,11,21
E09000016,Havering,E01002312,625,11,3,3
E09000016,Havering,E01002313,595,14,6,15
E09000016,Havering,E01002314,576,15,15,17
E09000016,Havering,E01002315,584,19,7,23
E09000016,Havering,E01002316,693,27,6,14
E09000016,Havering,E01002317,516,19,3,6
E09000016,Havering,E01002318,591,14,0,9
E09000016,Havering,E01002319,609,15,4,24
E09000016,Havering,E01002320,621,14,4,8
E09000016,Havering,E01002321,496,14,2,13
E09000016,Havering,E01002322,703,19,3,6
E09000016,Havering,E01002323,611,7,2,7
E09000016,Havering,E01002324,619,11,7,13
E09000016,Havering,E01002325,716,19,6,14
E09000016,Havering,E01002326,593,12,3,19
E09000016,Havering,E01002327,576,6,1,12
E09000016,Havering,E01002328,596,22,5,19
E09000016,Havering,E01002329,774,30,2,19
E09000016,Havering,E01002330,510,16,4,25
E09000016,Havering,E01002331,447,9,5,8
E09000016,Havering,E01002332,656,16,2,9
E09000016,Havering,E01002333,505,6,1,4
E09000016,Havering,E01002334,659,10,1,4
E09000016,Havering,E01002335,559,14,0,19
E09000016,Havering,E01002336,586,12,3,11
E09000016,Havering,E01002337,491,8,2,11
E09000016,Havering,E01002338,496,14,1,12
E09000016,Havering,E01002339,580,12,2,8
E09000016,Havering,E01002340,481,15,2,11
E09000016,Havering,E01002341,537,12,2,6
E09000016,Havering,E01002342,572,29,8,23
E09000016,Havering,E01002343,612,17,1,6
E09000016,Havering,E01002344,604,18,2,14
E09000016,Havering,E01002345,693,26,9,28
E09000016,Havering,E01002346,525,14,3,15
E09000016,Havering,E01002347,466,30,9,21
E09000016,Havering,E01002348,630,7,0,5
E09000016,Havering,E01002349,592,7,2,7
E09000016,Havering,E01002350,635,20,7,49
E09000016,Havering,E01002351,596,22,12,23
E09000016,Havering,E01002352,656,20,10,36
E09000016,Havering,E01002353,741,41,7,43
E09000016,Havering,E01002354,533,20,1,7
E09000016,Havering,E01002355,551,19,0,4
E09000016,Havering,E01002356,865,52,19,101
E09000016,Havering,E01002358,707,31,12,41
E09000016,Havering,E01002359,500,11,1,3
E09000016,Havering,E01002360,726,9,0,7
E09000016,Havering,E01002361,777,14,4,27
E09000016,Havering,E01002362,584,16,3,13
E09000016,Havering,E01002363,665,10,0,11
E09000016,Havering,E01002364,525,14,0,3
E09000016,Havering,E01002365,518,14,2,18
E09000016,Havering,E01002366,543,15,4,6
E09000016,Havering,E01002367,636,13,3,6
E09000016,Havering,E01002368,627,22,15,32
E09000016,Havering,E01002369,680,23,4,23
E09000016,Havering,E01002370,790,21,11,24
E09000016,Havering,E01002371,608,13,10,12
E09000016,Havering,E01002372,583,11,3,6
E09000016,Havering,E01002373,601,9,4,14
E09000016,Havering,E01002374,568,15,7,14
E09000016,Havering,E01002375,656,14,6,12
E09000016,Havering,E01002376,503,14,0,3
E09000016,Havering,E01002377,549,17,4,9
E09000016,Havering,E01002378,704,18,4,10
E09000016,Havering,E01002379,616,23,2,18
E09000016,Havering,E01002380,998,16,6,16
E09000016,Havering,E01002381,620,18,3,4
E09000016,Havering,E01002382,737,18,7,3
E09000016,Havering,E01002383,629,17,4,9
E09000016,Havering,E01002384,614,11,1,18
E09000016,Havering,E01002385,587,10,1,3
E09000016,Havering,E01002386,827,24,4,16
E09000016,Havering,E01002387,591,11,0,5
E09000016,Havering,E01002388,594,12,0,2
E09000016,Havering,E01002389,753,6,0,1
E09000016,Havering,E01002390,380,12,0,2
E09000016,Havering,E01002391,592,14,2,0
E09000017,Hillingdon,E01002392,464,39,43,72
E09000017,Hillingdon,E01002393,509,72,31,93
E09000017,Hillingdon,E01002394,301,86,29,92
E09000017,Hillingdon,E01002395,245,76,24,79
