LSOA11CD,ward_gss,lsoa_ward_weight,gss
E01002955,E09000021_05,1,E09000021
E01002956,E09000021_05,1,E09000021
E01002957,E09000021_05,0.152542373,E09000021
E01002957,E09000021_10,0.847457627,E09000021
E01002958,E09000021_06,1,E09000021
E01002959,E09000021_06,1,E09000021
E01002960,E09000021_06,1,E09000021
E01002961,E09000021_06,1,E09000021
E01002962,E09000021_06,1,E09000021
E01002963,E09000021_06,1,E09000021
E01002964,E09000021_11,1,E09000021
E01002965,E09000021_11,1,E09000021
E01002965,E09000021_16,0,E09000021
E01002966,E09000021_11,1,E09000021
E01002966,E09000021_16,0,E09000021
E01002967,E09000021_11,0.153605016,E09000021
E01002967,E09000021_16,0.846394984,E09000021
E01002968,E09000021_11,1,E09000021
E01002969,E09000021_14,1,E09000021
E01002970,E09000021_14,1,E09000021
E01002971,E09000021_11,0,E09000021
E01002971,E09000021_14,1,E09000021
E01002972,E09000021_14,1,E09000021
E01002973,E09000021_14,1,E09000021
E01002974,E09000021_14,1,E09000021
E01002975,E09000021_15,1,E09000021
E01002976,E09000021_12,1,E09000021
E01002977,E09000021_12,0.052147239,E09000021
E01002977,E09000021_15,0.947852761,E09000021
E01002978,E09000021_12,0.426111908,E09000021
E01002978,E09000021_15,0.573888092,E09000021
E01002979,E09000021_15,1,E09000021
E01002980,E09000021_12,0.367139959,E09000021
E01002980,E09000021_15,0.632860041,E09000021
E01002981,E09000021_07,0.526415094,E09000021
E01002981,E09000021_12,0.473584906,E09000021
E01002982,E09000021_12,1,E09000021
E01002983,E09000021_12,1,E09000021
E01002984,E09000021_07,0.198036007,E09000021
E01002984,E09000021_13,0.801963993,E09000021
E01002985,E09000021_13,1,E09000021
E01002986,E09000021_07,1,E09000021
E01002987,E09000021_16,1,E09000021
E01002988,E09000021_16,1,E09000021
E01002989,E09000021_16,1,E09000021
E01002990,E09000021_16,1,E09000021
E01002991,E09000021_16,1,E09000021
E01002992,E09000021_16,1,E09000021
E01002993,E09000021_17,1,E09000021
E01002994,E09000021_17,1,E09000021
E01002995,E09000021_17,1,E09000021
E01002996,E09000021_01,0.188647746,E09000021
E01002996,E09000021_18,0.811352254,E09000021
E01002997,E09000021_17,0.74516696,E09000021
E01002997,E09000021_18,0.25483304,E09000021
E01002998,E09000021_18,1,E09000021
E01002999,E09000021_17,1,E09000021
E01003000,E09000021_09,0.092436975,E09000021
E01003000,E09000021_18,0.907563025,E09000021
E01003001,E09000021_09,0,E09000021
E01003001,E09000021_18,1,E09000021
E01003002,E09000021_17,0.068527919,E09000021
E01003002,E09000021_18,0.931472081,E09000021
E01003003,E09000021_18,1,E09000021
E01003004,E09000021_08,0.412903226,E09000021
E01003004,E09000021_09,0.188709677,E09000021
E01003004,E09000021_18,0.398387097,E09000021
E01003005,E09000021_08,0.151041667,E09000021
E01003005,E09000021_09,0.848958333,E09000021
E01003006,E09000021_19,1,E09000021
E01003007,E09000021_19,1,E09000021
E01003008,E09000021_19,1,E09000021
E01003009,E09000021_10,0.114391144,E09000021
E01003009,E09000021_19,0.885608856,E09000021
E01003010,E09000021_03,0.527777778,E09000021
E01003010,E09000021_19,0.472222222,E09000021
E01003011,E09000021_03,1,E09000021
E01003013,E09000022_24,1,E09000022
E01003014,E09000022_11,0.081538462,E09000022
E01003014,E09000022_24,0.918461538,E09000022
E01003015,E09000022_11,1,E09000022
E01003015,E09000022_24,0,E09000022
E01003016,E09000022_24,1,E09000022
E01003017,E09000022_24,1,E09000022
E01003018,E09000022_01,1,E09000022
E01003019,E09000022_01,1,E09000022
E01003020,E09000022_01,1,E09000022
E01003021,E09000022_01,0.879573171,E09000022
E01003021,E09000022_07,0.120426829,E09000022
E01003022,E09000022_01,0.418535127,E09000022
E01003022,E09000022_07,0.581464873,E09000022
E01003023,E09000022_07,1,E09000022
E01003024,E09000022_01,0.193758127,E09000022
E01003024,E09000022_03,0.55656697,E09000022
E01003024,E09000022_07,0.249674902,E09000022
E01003025,E09000022_03,0.611688312,E09000022
E01003025,E09000022_15,0.388311688,E09000022
E01003026,E09000022_05,1,E09000022
E01003027,E09000022_05,1,E09000022
E01003027,E09000022_06,0,E09000022
E01003028,E09000022_05,0.686346863,E09000022
E01003028,E09000022_07,0.313653137,E09000022
E01003029,E09000022_05,0.823529412,E09000022
E01003029,E09000022_06,0,E09000022
E01003029,E09000022_07,0.176470588,E09000022
E01003030,E09000022_05,1,E09000022
E01003031,E09000022_05,1,E09000022
E01003032,E09000022_05,0,E09000022
E01003032,E09000022_06,1,E09000022
E01003033,E09000022_05,0.765541741,E09000022
E01003033,E09000022_06,0.234458259,E09000022
E01003034,E09000022_08,1,E09000022
E01003035,E09000022_06,0,E09000022
E01003035,E09000022_08,1,E09000022
E01003036,E09000022_08,1,E09000022
E01003037,E09000022_08,1,E09000022
E01003038,E09000022_08,1,E09000022
E01003039,E09000022_08,1,E09000022
E01003040,E09000022_08,1,E09000022
E01003041,E09000022_06,0.768852459,E09000022
E01003041,E09000022_08,0.231147541,E09000022
E01003042,E09000022_08,1,E09000022
E01003043,E09000022_03,0.121464226,E09000022
E01003043,E09000022_04,0.878535774,E09000022
E01003044,E09000022_04,0.861685215,E09000022
E01003044,E09000022_10,0.138314785,E09000022
E01003045,E09000022_02,1,E09000022
E01003046,E09000022_02,1,E09000022
E01003047,E09000022_02,0.227873856,E09000022
E01003047,E09000022_04,0.772126144,E09000022
E01003048,E09000022_02,1,E09000022
E01003048,E09000022_10,0,E09000022
E01003049,E09000022_02,0.876019576,E09000022
E01003049,E09000022_04,0.123980424,E09000022
E01003050,E09000022_03,0.145708583,E09000022
E01003050,E09000022_04,0.854291417,E09000022
E01003051,E09000022_02,0,E09000022
E01003051,E09000022_04,0.560192616,E09000022
E01003051,E09000022_10,0.439807384,E09000022
E01003052,E09000022_04,1,E09000022
E01003053,E09000022_01,0.302170284,E09000022
E01003053,E09000022_02,0.697829716,E09000022
E01003054,E09000022_01,0.136038186,E09000022
E01003054,E09000022_06,0.863961814,E09000022
E01003055,E09000022_01,1,E09000022
E01003055,E09000022_02,0,E09000022
E01003056,E09000022_01,1,E09000022
E01003057,E09000022_01,0.348694316,E09000022
E01003057,E09000022_06,0.651305684,E09000022
E01003058,E09000022_01,1,E09000022
E01003059,E09000022_02,1,E09000022
E01003060,E09000022_02,1,E09000022
E01003061,E09000022_02,1,E09000022
E01003062,E09000022_09,1,E09000022
E01003063,E09000022_09,1,E09000022
E01003064,E09000022_09,0,E09000022
E01003064,E09000022_25,1,E09000022
E01003065,E09000022_09,1,E09000022
E01003066,E09000022_09,0.456521739,E09000022
E01003066,E09000022_12,0.543478261,E09000022
E01003067,E09000022_09,0.880672269,E09000022
E01003067,E09000022_25,0.119327731,E09000022
E01003068,E09000022_09,0.590634441,E09000022
E01003068,E09000022_12,0.409365559,E09000022
E01003069,E09000022_09,0.867735471,E09000022
E01003069,E09000022_12,0.132264529,E09000022
E01003070,E09000022_09,1,E09000022
E01003071,E09000022_04,0.344086022,E09000022
E01003071,E09000022_10,0.655913978,E09000022
E01003072,E09000022_10,1,E09000022
E01003073,E09000022_10,1,E09000022
E01003074,E09000022_04,0,E09000022
E01003074,E09000022_10,1,E09000022
E01003075,E09000022_10,1,E09000022
E01003076,E09000022_10,1,E09000022
E01003077,E09000022_10,1,E09000022
E01003078,E09000022_10,1,E09000022
E01003079,E09000022_12,1,E09000022
E01003080,E09000022_12,1,E09000022
E01003081,E09000022_12,1,E09000022
E01003082,E09000022_12,1,E09000022
E01003083,E09000022_12,1,E09000022
E01003084,E09000022_12,1,E09000022
E01003085,E09000022_12,1,E09000022
E01003086,E09000022_12,1,E09000022
E01003087,E09000022_12,1,E09000022
E01003088,E09000022_06,1,E09000022
E01003089,E09000022_17,1,E09000022
E01003090,E09000022_06,0.49936143,E09000022
E01003090,E09000022_08,0.50063857,E09000022
E01003090,E09000022_16,0,E09000022
E01003090,E09000022_17,0,E09000022
E01003091,E09000022_17,1,E09000022
E01003092,E09000022_17,1,E09000022
E01003093,E09000022_02,0.367280607,E09000022
E01003093,E09000022_16,0.632719393,E09000022
E01003094,E09000022_06,0,E09000022
E01003094,E09000022_16,1,E09000022
E01003095,E09000022_08,1,E09000022
E01003095,E09000022_17,0,E09000022
E01003096,E09000022_02,0.559677419,E09000022
E01003096,E09000022_06,0.335483871,E09000022
E01003096,E09000022_16,0.10483871,E09000022
E01003097,E09000022_14,1,E09000022
E01003098,E09000022_14,1,E09000022
E01003099,E09000022_11,0.641538462,E09000022
E01003099,E09000022_14,0.358461538,E09000022
E01003100,E09000022_14,1,E09000022
E01003101,E09000022_11,0.828125,E09000022
E01003101,E09000022_14,0.171875,E09000022
E01003102,E09000022_14,0.334228188,E09000022
E01003102,E09000022_23,0.665771812,E09000022
E01003104,E09000022_14,1,E09000022
E01003105,E09000022_11,0.455696203,E09000022
E01003105,E09000022_23,0.544303797,E09000022
E01003106,E09000022_11,1,E09000022
E01003107,E09000022_11,0.743820225,E09000022
E01003107,E09000022_23,0.256179775,E09000022
E01003108,E09000022_11,1,E09000022
E01003109,E09000022_23,1,E09000022
E01003110,E09000022_11,1,E09000022
E01003111,E09000022_11,1,E09000022
E01003112,E09000022_11,0.527549824,E09000022
E01003112,E09000022_23,0.144196952,E09000022
E01003112,E09000022_24,0.328253224,E09000022
E01003113,E09000022_21,1,E09000022
E01003114,E09000022_21,1,E09000022
E01003115,E09000022_21,1,E09000022
E01003116,E09000022_21,1,E09000022
E01003117,E09000022_21,1,E09000022
E01003118,E09000022_21,1,E09000022
E01003119,E09000022_21,1,E09000022
E01003120,E09000022_21,1,E09000022
E01003121,E09000022_17,1,E09000022
E01003122,E09000022_17,1,E09000022
E01003123,E09000022_17,1,E09000022
E01003124,E09000022_14,0.070726916,E09000022
E01003124,E09000022_17,0.929273084,E09000022
E01003125,E09000022_14,0.398852224,E09000022
E01003125,E09000022_17,0.601147776,E09000022
E01003126,E09000022_16,0.11717496,E09000022
E01003126,E09000022_17,0.88282504,E09000022
E01003127,E09000022_16,1,E09000022
E01003128,E09000022_17,1,E09000022
E01003129,E09000022_14,1,E09000022
E01003130,E09000022_19,1,E09000022
E01003131,E09000022_20,1,E09000022
E01003132,E09000022_19,1,E09000022
E01003133,E09000022_15,0.937621832,E09000022
E01003133,E09000022_19,0.062378168,E09000022
E01003134,E09000022_15,0.129139073,E09000022
E01003134,E09000022_19,0.870860927,E09000022
E01003135,E09000022_19,1,E09000022
E01003136,E09000022_07,0.440758294,E09000022
E01003136,E09000022_20,0.559241706,E09000022
E01003137,E09000022_07,0.058394161,E09000022
E01003137,E09000022_19,0.60729927,E09000022
E01003137,E09000022_20,0.334306569,E09000022
E01003138,E09000022_20,1,E09000022
E01003139,E09000022_18,1,E09000022
E01003140,E09000022_18,1,E09000022
E01003141,E09000022_18,1,E09000022
E01003142,E09000022_18,1,E09000022
E01003143,E09000022_18,1,E09000022
E01003144,E09000022_18,1,E09000022
E01003145,E09000022_18,0.843564356,E09000022
E01003145,E09000022_21,0.156435644,E09000022
E01003146,E09000022_18,1,E09000022
E01003147,E09000022_18,1,E09000022
E01003148,E09000022_18,0.078220859,E09000022
E01003148,E09000022_22,0.921779141,E09000022
E01003149,E09000022_18,0.509259259,E09000022
E01003149,E09000022_22,0.490740741,E09000022
E01003150,E09000022_18,0.944211994,E09000022
E01003150,E09000022_22,0.055788006,E09000022
E01003151,E09000022_19,0.600493218,E09000022
E01003151,E09000022_22,0.399506782,E09000022
E01003152,E09000022_19,0.673981191,E09000022
E01003152,E09000022_22,0.326018809,E09000022
E01003153,E09000022_19,0,E09000022
E01003153,E09000022_22,1,E09000022
E01003154,E09000022_22,1,E09000022
E01003155,E09000022_22,1,E09000022
E01003156,E09000022_07,0.217065868,E09000022
E01003156,E09000022_20,0.782934132,E09000022
E01003157,E09000022_07,0.231884058,E09000022
E01003157,E09000022_20,0.768115942,E09000022
