lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",292,209,83
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"Black, Black British, Black Welsh, Caribbean or African: Other Black",511,174,337
E09000002,Barking and Dagenham,E05014065,Mayesbrook,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,197,106,91
E09000002,Barking and Dagenham,E05014065,Mayesbrook,Mixed or Multiple ethnic groups: White and Asian,111,64,47
E09000002,Barking and Dagenham,E05014065,Mayesbrook,Mixed or Multiple ethnic groups: White and Black African,188,109,79
E09000002,Barking and Dagenham,E05014065,Mayesbrook,Mixed or Multiple ethnic groups: White and Black Caribbean,238,212,26
E09000002,Barking and Dagenham,E05014065,Mayesbrook,Other ethnic group: Any other ethnic group,425,71,354
E09000002,Barking and Dagenham,E05014065,Mayesbrook,Other ethnic group: Arab,102,39,63
E09000002,Barking and Dagenham,E05014065,Mayesbrook,"White: English, Welsh, Scottish, Northern Irish or British",5086,6440,-1354
E09000002,Barking and Dagenham,E05014065,Mayesbrook,White: Gypsy or Irish Traveller,3,4,-1
E09000002,Barking and Dagenham,E05014065,Mayesbrook,White: Irish,64,88,-24
E09000002,Barking and Dagenham,E05014065,Mayesbrook,White: Other White,2577,861,1716
E09000002,Barking and Dagenham,E05014066,Northbury,"Asian, Asian British or Asian Welsh: Bangladeshi",1592,768,824
E09000002,Barking and Dagenham,E05014066,Northbury,"Asian, Asian British or Asian Welsh: Chinese",96,78,18
E09000002,Barking and Dagenham,E05014066,Northbury,"Asian, Asian British or Asian Welsh: Indian",957,1162,-205
E09000002,Barking and Dagenham,E05014066,Northbury,"Asian, Asian British or Asian Welsh: Other Asian",439,580,-141
E09000002,Barking and Dagenham,E05014066,Northbury,"Asian, Asian British or Asian Welsh: Pakistani",2038,2021,17
E09000002,Barking and Dagenham,E05014066,Northbury,"Black, Black British, Black Welsh, Caribbean or African: African",2384,1659,725
E09000002,Barking and Dagenham,E05014066,Northbury,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",348,332,16
E09000002,Barking and Dagenham,E05014066,Northbury,"Black, Black British, Black Welsh, Caribbean or African: Other Black",293,249,44
E09000002,Barking and Dagenham,E05014066,Northbury,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,176,143,33
E09000002,Barking and Dagenham,E05014066,Northbury,Mixed or Multiple ethnic groups: White and Asian,108,93,15
E09000002,Barking and Dagenham,E05014066,Northbury,Mixed or Multiple ethnic groups: White and Black African,156,164,-8
E09000002,Barking and Dagenham,E05014066,Northbury,Mixed or Multiple ethnic groups: White and Black Caribbean,179,93,86
E09000002,Barking and Dagenham,E05014066,Northbury,Other ethnic group: Any other ethnic group,537,200,337
E09000002,Barking and Dagenham,E05014066,Northbury,Other ethnic group: Arab,87,96,-9
E09000002,Barking and Dagenham,E05014066,Northbury,"White: English, Welsh, Scottish, Northern Irish or British",1648,1802,-154
E09000002,Barking and Dagenham,E05014066,Northbury,White: Gypsy or Irish Traveller,10,27,-17
E09000002,Barking and Dagenham,E05014066,Northbury,White: Irish,47,57,-10
